DIN/PIN,"Plan","Rec Eff Date","Rec End Date","Ben Grp List","LCA Ind","Pay Gen Ind","Brand Nm","Manuf","Generic Nm","Dosage Form","Trial Flg","Max Price","LCA Price","RDP Cat","RDP Sub Cat","RDP Price","RDP Excl Plans","Can Fed Reg Cd","Pcare Plan Desc","Max Days Supply","Qty Limit","Formulary List Date","Ltd Use Flag","Max Daily Qty","Max Period Qty","Max Period Qty Days","Max Annual Qty","BGTS Cat Cd","BGTS Cat Desc","BGTS Max Annual Qty"	
00000604,"P",20240101,20240312,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000604,"P",20240313,20241231,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000604,"W",20220223,20221231,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000604,"W",20230101,20231231,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000604,"W",20240101,20240312,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000604,"W",20240313,20241231,"A ,B ,C ,F ,PC,U ,W ","","N","Ees-200 Chewable Tbs (Eryped)","003525","ERYTHROMYCIN ETHYLSUCCINATE 200 MG TC","TAB CHEW","N", 0000.6448, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000647,"NB",20000928,40001230,"","","N","Isopto Carbachol Oph Liq 0.75% (D/C)","003594","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000655,"NB",20190319,40001230,"","","N","Isopto Carbachol 1.5%","003594","CARBACHOL 1.5 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000663,"NB",20190319,40001230,"","","N","Isopto Carbachol 3%","003594","CARBACHOL 3 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000698,"NB",20030709,40001230,"","","N","Maxidex Oph Drps (D/C)","003594","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000736,"NB",20000928,40001230,"","","N","Epinal Oph Drp 1% (7ml) (D/C)","003594","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000779,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 2%","003594","HOMATROPINE HBR 2 % SO","DROPS","N", 0000.7358, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000787,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Isopto Homatropine 5%","003594","HOMATROPINE HBR 5 % SO","DROPS","N", 0000.8767, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"B",20220223,20221231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"B",20230101,20231231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"B",20240101,20240312,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"B",20240313,20241231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"W",20220223,20221231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"W",20230101,20231231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"W",20240101,20240312,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000809,"W",20240313,20241231,"B ,WC","","N","Alcon Tears 0.5%","003594","HYPROMELLOSE 0.5 % SO","DROPS","N", 0000.6055, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"B",20220223,20221231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"B",20230101,20231231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"B",20240101,20240312,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"B",20240313,20241231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"W",20220223,20221231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"W",20230101,20231231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"W",20240101,20240312,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000817,"W",20240313,20241231,"B ,WC","","N","Alcon Tears 1%","003594","HYPROMELLOSE 1 % SO","DROPS","N", 0000.5559, 0000.0000,"","",,"","O","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000833,"NB",20190319,40001230,"","","N","Isopto Carpine 0.5%","003594","PILOCARPINE HCL 0.5 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"B",20220223,20221231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"B",20230101,20231231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"B",20240101,20240312,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"B",20240313,20241231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"C",20220223,20221231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"C",20230101,20231231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"C",20240101,20240312,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"C",20240313,20241231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"F",20220223,20221231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00000841,"F",20230101,20231231,"B ,C ,F ,U ,W ","","N","Isopto Carpine","007277","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.2527, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
